Ticker,Company,Sector,Industry,Market Cap,Year,Basic EPS,Free Cash Flow,P/E Ratio,Share Price
MDT,Medtronic plc,Healthcare,Medical Devices,123002880000,2024,2.77,5200000000.0,27.789805167848883,76.9777603149414
MDT,Medtronic plc,Healthcare,Medical Devices,123002880000,2023,2.83,4580000000.0,29.832364139624282,84.42559051513672
MDT,Medtronic plc,Healthcare,Medical Devices,123002880000,2022,3.75,5978000000.0,24.99411417643229,93.7279281616211
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1842429689856,2024,24.61,54072000000.0,23.736103527529462,584.1455078125
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1842429689856,2023,15.19,44068000000.0,23.15940229103234,351.79132080078125
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1842429689856,2022,8.63,19289000000.0,13.858942803198326,119.60267639160156
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1842429689856,2021,13.99,38993000000.0,23.89486884116445,334.2892150878906
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,218830798848,2024,6.771937,18096000000.0,14.278792554946104,96.69508361816406
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,218830798848,2023,0.14,9143000000.0,736.8035997663225,103.15250396728516
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,218830798848,2022,5.73,14707000000.0,17.822200382359156,102.12120819091797
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,218830798848,2021,5.16,9661000000.0,13.245042904402858,68.34442138671875
MET,"MetLife, Inc.",Financial Services,Insurance - Life,52244443136,2024,6.131649,14598000000.0,13.071201219003367,80.14801788330078
MET,"MetLife, Inc.",Financial Services,Insurance - Life,52244443136,2023,1.81,13721000000.0,34.682262273124564,62.77489471435547
MET,"MetLife, Inc.",Financial Services,Insurance - Life,52244443136,2022,3.021441,13044000000.0,21.984246186903246,66.42410278320312
MET,"MetLife, Inc.",Financial Services,Insurance - Life,52244443136,2021,7.695566,12347000000.0,7.239251827386249,55.710140228271484
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,28456337408,2024,40.67,864448000.0,30.08802689232696,1223.6800537109375
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,28456337408,2023,36.1,860551000.0,33.59999891793629,1212.9599609375
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,28456337408,2022,38.79,737826000.0,37.26346870770495,1445.449951171875
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,28456337408,2021,33.25,801245000.0,51.04390859962406,1697.2099609375
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,8895203328,2024,2.42,1211906000.0,14.318182448710292,34.650001525878906
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,8895203328,2023,3.22,1758964000.0,13.875776492290614,44.68000030517578
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,8895203328,2022,3.52,991395000.0,9.525567835027521,33.529998779296875
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,8895203328,2021,2.44,882726000.0,18.38725981165151,44.86491394042969
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,34809339904,2025,-0.01,772100000.0,-4770.757293701172,47.70757293701172
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,34809339904,2024,3.52,2607600000.0,24.50721480629661,86.26539611816406
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,34809339904,2023,4.07,3134800000.0,19.389212043630987,78.91409301757812
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,34809339904,2022,2.33,2472600000.0,29.862108353381505,69.5787124633789
MU,"Micron Technology, Inc.",Technology,Semiconductors,222775836672,2024,0.7,121000000.0,136.76010131835938,95.73207092285156
MU,"Micron Technology, Inc.",Technology,Semiconductors,222775836672,2023,-5.34,-6117000000.0,-12.965298770518785,69.23469543457031
MU,"Micron Technology, Inc.",Technology,Semiconductors,222775836672,2022,7.81,3114000000.0,7.106082540162853,55.498504638671875
MU,"Micron Technology, Inc.",Technology,Semiconductors,222775836672,2021,5.23,2438000000.0,13.754857429810736,71.93790435791016
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,3869219225600,2025,13.7,71611000000.0,36.247712295420854,496.5936584472656
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,3869219225600,2024,11.86,74071000000.0,37.33738196438923,442.82135009765625
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,3869219225600,2023,9.72,59475000000.0,34.441922034746334,334.7754821777344
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,3869219225600,2022,9.7,65149000000.0,25.779927047257573,250.06529235839844
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,16125993984,2024,4.49,775920000.0,33.03837085885301,148.34228515625
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,16125993984,2023,4.71,795963000.0,26.258079059058186,123.67555236816406
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,16125993984,2022,5.49,762303000.0,25.33075718280396,139.06585693359375
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,16125993984,2021,4.62,383690000.0,42.847389782662,197.95494079589844
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,10487094272,2024,-9.28,-4055000000.0,-4.48060364558779,41.58000183105469
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,10487094272,2023,-12.33,-3825000000.0,-8.065693183150218,99.44999694824219
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,10487094272,2022,21.26,4581000000.0,8.448729779736006,179.6199951171875
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,10487094272,2021,30.31,13336000000.0,8.379412594112143,253.97999572753906
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",7971524608,2024,8.18,679500000.0,14.563569346383614,119.12999725341797
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",7971524608,2023,-6.9,716300000.0,-15.0,103.5
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",7971524608,2022,0.4,88500000.0,255.5500030517578,102.22000122070312
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",7971524608,2021,15.01,632999000.0,12.137241350818204,182.17999267578125
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,80185802752,2024,3.44,3523000000.0,16.98659519816554,58.43388748168945
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,80185802752,2023,3.64,3602000000.0,18.95244933746673,68.9869155883789
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,80185802752,2022,1.97,3002000000.0,31.49932435321324,62.05366897583008
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,80185802752,2021,3.06,3176000000.0,19.703494801240808,60.292694091796875
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,10576046080,2024,21.053571,544000000.0,13.824257547233612,291.04998779296875
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,10576046080,2023,18.713551,1578000000.0,19.307399090562438,361.30999755859375
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,10576046080,2022,13.655172,682000000.0,24.182778599984175,330.2200012207031
MOH,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,10576046080,2021,11.362069,2042000000.0,27.99490009894022,318.0799865722656
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,9222933504,2024,5.38,1236200000.0,10.379091425899237,55.83951187133789
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,9222933504,2023,4.39,1407500000.0,13.170859265164527,57.820072174072266
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,9222933504,2022,-0.81,840600000.0,-58.43650441110869,47.33356857299805
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,9222933504,2021,4.63,1050900000.0,8.936850298558147,41.37761688232422
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,47959048192,2024,36.76,642292000.0,15.990789203830591,587.8214111328125
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,47959048192,2023,8.98,580635000.0,69.30626952037514,622.3703002929688
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,47959048192,2022,9.37,187831000.0,36.946856682939234,346.1920471191406
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,47959048192,2021,5.28,224797000.0,90.7864541718454,479.35247802734375
MS,Morgan Stanley,Financial Services,Capital Markets,251568914432,2024,8.04,-2100000000.0,15.303495985951592,123.04010772705078
MS,Morgan Stanley,Financial Services,Capital Markets,251568914432,2023,5.24,-36948000000.0,16.80436607535559,88.05487823486328
MS,Morgan Stanley,Financial Services,Capital Markets,251568914432,2022,6.23,-9475000000.0,12.405941689186646,77.28901672363281
MS,Morgan Stanley,Financial Services,Capital Markets,251568914432,2021,8.16,31663000000.0,10.56383076836081,86.20085906982422
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,84345741312,2024,11.32,2521000000.0,41.58304976069042,470.7201232910156
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,84345741312,2023,8.77,1880000000.0,43.934058925580814,385.30169677734375
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,84345741312,2022,7.47,1191000000.0,36.44648581304384,272.2552490234375
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,84345741312,2021,11.88,1866000000.0,31.829464074337118,378.134033203125
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,68076572672,2024,1.63,1622099000.0,32.245399615515964,52.560001373291016
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,68076572672,2023,1.56,1483029000.0,36.92948757073818,57.61000061035156
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,68076572672,2022,1.13,675546000.0,44.92477822092783,50.76499938964844
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,68076572672,2021,1.305,1098288000.0,36.79693521667714,48.02000045776367
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,9410267136,2024,0.55,47400000.0,43.720418756658376,24.04623031616211
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,9410267136,2023,3.52,1004800000.0,9.640779278495096,33.935543060302734
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,9410267136,2022,10.566505,2688500000.0,3.8426934804145345,40.60383987426758
MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,9410267136,2021,4.31,898400000.0,8.35203626592862,35.997276306152344
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,74448609280,2024,9.45,2134000000.0,48.54565817212302,458.7564697265625
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,74448609280,2023,10.23,1791000000.0,30.072457023613147,307.6412353515625
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,74448609280,2022,8.14,1567000000.0,30.716994002058698,250.0363311767578
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,74448609280,2021,7.36,1594000000.0,35.318942691968836,259.9474182128906
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,41592320000,2024,14.09,1386509000.0,42.182730680835256,594.3546752929688
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,41592320000,2023,14.45,1145178000.0,38.330855320069205,553.880859375
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,41592320000,2022,10.78,1022474000.0,41.805851923954954,450.6670837402344
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,41592320000,2021,8.8,883275000.0,66.800537109375,587.8447265625
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,50161180672,2024,1.94,1732000000.0,39.48309200326192,76.59719848632812
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,50161180672,2023,2.1,1538000000.0,27.04850878034319,56.8018684387207
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,50161180672,2022,2.28,1554000000.0,25.86014563577217,58.96113204956055
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,50161180672,2021,2.383333,920000000.0,27.85628381601489,66.39080047607422
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,23307442176,2025,5.81,1338000000.0,15.306281715169833,88.92949676513672
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,23307442176,2024,4.74,1530000000.0,20.96120778015394,99.35612487792969
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,23307442176,2023,5.87,868000000.0,10.170197365028082,59.699058532714844
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,23307442176,2022,4.2,985000000.0,16.04306357247489,67.38086700439453
NFLX,"Netflix, Inc.",Communication Services,Entertainment,474374995968,2024,20.28,6921826000.0,43.95069069646049,891.3200073242188
NFLX,"Netflix, Inc.",Communication Services,Entertainment,474374995968,2023,12.25,6925749000.0,39.74530652104592,486.8800048828125
NFLX,"Netflix, Inc.",Communication Services,Entertainment,474374995968,2022,10.1,1618528000.0,29.19604008740718,294.8800048828125
NFLX,"Netflix, Inc.",Communication Services,Entertainment,474374995968,2021,11.55,-131975000.0,52.15930757068452,602.4400024414062
NWSA,News Corporation,Communication Services,Entertainment,15402725376,2025,2.08,571000000.0,14.239893509791447,29.61897850036621
NWSA,News Corporation,Communication Services,Entertainment,15402725376,2024,0.47,540000000.0,58.022401687946726,27.27052879333496
NWSA,News Corporation,Communication Services,Entertainment,15402725376,2023,0.26,430000000.0,73.5539069542518,19.12401580810547
NWSA,News Corporation,Communication Services,Entertainment,15402725376,2022,1.06,855000000.0,14.240985546471936,15.095444679260254
NWS,News Corporation,Communication Services,Entertainment,15402724352,2025,2.08,571000000.0,16.444360292874848,34.20426940917969
NWS,News Corporation,Communication Services,Entertainment,15402724352,2024,0.47,540000000.0,59.80384096186212,28.107805252075195
NWS,News Corporation,Communication Services,Entertainment,15402724352,2023,0.26,430000000.0,74.47286018958458,19.362943649291992
NWS,News Corporation,Communication Services,Entertainment,15402724352,2022,1.06,855000000.0,14.544268374173146,15.416924476623535
NEM,Newmont Corporation,Basic Materials,Gold,95576104960,2024,2.92,2961000000.0,12.570493515223673,36.705841064453125
NEM,Newmont Corporation,Basic Materials,Gold,95576104960,2023,-2.94,97000000.0,-13.545916031818,39.82499313354492
NEM,Newmont Corporation,Basic Materials,Gold,95576104960,2022,-0.54,1089000000.0,-80.83161954526547,43.64907455444336
NEM,Newmont Corporation,Basic Materials,Gold,95576104960,2021,1.46,2626000000.0,37.73328702743739,55.090599060058594
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,102114148352,2025,2.17,3268000000.0,27.59392558154972,59.87881851196289
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,102114148352,2024,3.76,6617000000.0,24.524844960963474,92.21341705322266
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,102114148352,2023,3.27,4872000000.0,30.808288387566897,100.74310302734375
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,102114148352,2022,3.83,4430000000.0,29.367336342913674,112.47689819335938
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,170591780864,2024,3.376762,4746000000.0,20.727595543429437,69.99215698242188
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,170591780864,2023,3.6,1753000000.0,16.006534364488388,57.6235237121582
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,170591780864,2022,2.087066,-1480000000.0,36.95747909221942,77.13269805908203
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,170591780864,2021,1.81,-277000000.0,46.595941195830456,84.33865356445312
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,20778831872,2024,1.63,-861500000.0,22.07854101262941,35.98802185058594
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,20778831872,2023,1.59,-710700000.0,15.774458159440718,25.081388473510742
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,20778831872,2022,1.84,-793700000.0,13.565985016200854,24.96141242980957
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,20778831872,2021,1.35,-620100000.0,18.009540416576243,24.31287956237793
